,track,A_aug,A_dim,A_dim_dim7,A_dim_min7,A_maj,A_maj_maj7,A_maj_min7,A_min,A_min_min7,Ab_dim,Ab_dim_min7,Ab_maj,Ab_maj_maj7,Ab_maj_min7,Ab_min,Ab_min_min7,B_aug,B_dim,B_dim_dim7,B_dim_min7,B_maj,B_maj_maj7,B_maj_min7,B_min,B_min_min7,Bb_aug,Bb_dim,Bb_dim_dim7,Bb_dim_min7,Bb_maj,Bb_maj_maj7,Bb_maj_min7,Bb_min,Bb_min_min7,C#_dim,C#_dim_min7,C#_maj,C#_maj_maj7,C#_maj_min7,C#_min,C#_min_min7,C_aug,C_dim,C_dim_min7,C_maj,C_maj_maj7,C_maj_min7,C_min,C_min_min7,D_dim,D_dim_min7,D_maj,D_maj_maj7,D_maj_min7,D_min,D_min_min7,E_dim,E_dim_min7,E_maj,E_maj_maj7,E_maj_min7,E_min,E_min_min7,Eb_dim,Eb_dim_min7,Eb_maj,Eb_maj_maj7,Eb_maj_min7,Eb_min,Eb_min_min7,F#_dim,F#_dim_min7,F#_maj,F#_maj_maj7,F#_maj_min7,F#_min,F#_min_min7,F_dim,F_dim_min7,F_maj,F_maj_maj7,F_maj_min7,F_min,F_min_min7,G_dim,G_dim_min7,G_maj,G_maj_maj7,G_maj_min7,G_min,G_min_min7,N,composer,Topic,1
231,03_brahms/CrossComp-0232_03_brahms_no.1_in_f_major_op.88_grave_ed_appassionato__allegro_vivace__presto.mp3,5.0,1.0,13.0,1.0,19.0,9.0,6.0,5.0,1.0,4.0,2.0,12.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,5.0,5.0,0.0,2.0,1.0,6.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,22.0,1.0,8.0,25.0,0.0,2.0,9.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,16.0,2.0,2.0,2.0,1.0,0.0,0.0,9.0,8.0,5.0,7.0,1.0,4.0,15.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,brahms,2.3166487402959617,2.3166487402959617
232,03_brahms/CrossComp-0233_03_brahms_no.15_in_a_major.mp3,0.0,0.0,0.0,0.0,14.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,brahms,0.5813361538326137,0.5813361538326137
233,03_brahms/CrossComp-0234_03_brahms_no.20_in_d_minor.mp3,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,brahms,0.9599066756151706,0.9599066756151706
234,03_brahms/CrossComp-0235_03_brahms_no.17_in_f_sharp_minor.mp3,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,brahms,0.6348201711279101,0.6348201711279101
235,03_brahms/CrossComp-0236_03_brahms_no.10_in_f_major_original_in_e_major.mp3,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,3.0,brahms,0.5331625762347291,0.5331625762347291
236,03_brahms/CrossComp-0237_03_brahms_no.9_in_e_minor.mp3,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,brahms,0.5664682765270485,0.5664682765270485
237,03_brahms/CrossComp-0238_03_brahms_no.8_in_a_minor.mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,brahms,0.8389066419161031,0.8389066419161031
238,03_brahms/CrossComp-0239_03_brahms_no.5_in_g_minor_original_in_f_sharp_minor.mp3,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,15.0,0.0,3.0,brahms,0.8742373264029034,0.8742373264029034
239,03_brahms/CrossComp-0240_03_brahms_no.12_in_d_minor.mp3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,brahms,0.4973926403477245,0.4973926403477245
240,03_brahms/CrossComp-0241_03_brahms_no.4_in_b_minor_original_in_f_minor.mp3,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,brahms,1.0734024730467062,1.0734024730467062
241,03_brahms/CrossComp-0242_03_brahms_no.7_in_a_major.mp3,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,brahms,0.5735892706787461,0.5735892706787461
242,03_brahms/CrossComp-0243_03_brahms_no.21_in_e_minor.mp3,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,brahms,0.6485381331749548,0.6485381331749548
243,03_brahms/CrossComp-0244_03_brahms_no.2_in_d_minor.mp3,2.0,0.0,0.0,0.0,10.0,0.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,4.0,3.0,brahms,0.5497270567226656,0.5497270567226656
244,03_brahms/CrossComp-0245_03_brahms_no.6_in_d_major_original_in_d_flat_major.mp3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,brahms,0.8021761004445594,0.8021761004445594
245,03_brahms/CrossComp-0246_03_brahms_no.19_in_a_minor.mp3,1.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,brahms,0.4926777820157981,0.4926777820157981
246,03_brahms/CrossComp-0247_03_brahms_brahms_hungerian_dances_arr._joachim_no.1_in_g_minor.mp3,0.0,1.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,13.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,3.0,brahms,1.4688003748120186,1.4688003748120186
247,03_brahms/CrossComp-0248_03_brahms_no.16_in_g_minor.mp3,0.0,1.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,1.0,3.0,brahms,0.7090097228356407,0.7090097228356407
248,03_brahms/CrossComp-0249_03_brahms_no.11_in_d_minor.mp3,0.0,0.0,0.0,0.0,7.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,2.0,0.0,3.0,brahms,1.0368589782315718,1.0368589782315718
249,03_brahms/CrossComp-0250_03_brahms_no.3_in_f_major.mp3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,brahms,0.5090933713645224,0.5090933713645224
250,03_brahms/CrossComp-0251_03_brahms_no.18_in_d_major.mp3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,brahms,0.299076759140058,0.299076759140058
251,03_brahms/CrossComp-0252_03_brahms_no.14_in_d_minor.mp3,2.0,0.0,0.0,4.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,14.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,3.0,brahms,0.8071100020725475,0.8071100020725475
252,03_brahms/CrossComp-0253_03_brahms_no.13_in_d_major.mp3,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,brahms,0.3778541088147865,0.3778541088147865
253,03_brahms/CrossComp-0254_03_brahms_symphony_no.2_in_d_major_op.73allegro_non_troppo.mp3,5.0,0.0,9.0,1.0,45.0,5.0,26.0,9.0,0.0,6.0,9.0,3.0,0.0,4.0,2.0,0.0,1.0,1.0,10.0,4.0,6.0,1.0,9.0,8.0,10.0,3.0,2.0,9.0,0.0,7.0,3.0,4.0,1.0,0.0,0.0,11.0,2.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,34.0,21.0,17.0,6.0,1.0,3.0,7.0,19.0,0.0,21.0,18.0,5.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,6.0,13.0,9.0,0.0,0.0,11.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,3.0,7.0,10.0,3.0,3.0,brahms,1.7371093612709312,1.7371093612709312
254,03_brahms/CrossComp-0255_03_brahms_symphony_no.2_in_d_major_op.73adagio_non_troppo.mp3,0.0,0.0,5.0,1.0,1.0,0.0,4.0,3.0,0.0,3.0,5.0,2.0,0.0,4.0,6.0,1.0,1.0,0.0,4.0,1.0,20.0,3.0,6.0,6.0,2.0,3.0,9.0,7.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,5.0,1.0,11.0,4.0,8.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,6.0,7.0,2.0,8.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,16.0,4.0,19.0,5.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,brahms,1.8517823921505363,1.8517823921505363
255,03_brahms/CrossComp-0256_03_brahms_symphony_no.3_in_f_major_op.90allegro.mp3,3.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0,4.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,5.0,13.0,1.0,4.0,0.0,2.0,2.0,0.0,18.0,1.0,16.0,10.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,7.0,9.0,8.0,16.0,3.0,3.0,4.0,5.0,3.0,8.0,3.0,2.0,3.0,brahms,1.2029631761527582,1.2029631761527582
256,03_brahms/CrossComp-0257_03_brahms_symphony_no.2_in_d_major_op.73allegretto_grazioso_quasi_andantinopresto_ma_non_assai.mp3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,5.0,0.0,3.0,brahms,0.9717625118607301,0.9717625118607301
257,03_brahms/CrossComp-0258_03_brahms_symphony_no.3_in_f_major_op.90andante.mp3,2.0,1.0,3.0,3.0,1.0,0.0,7.0,12.0,10.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,6.0,5.0,1.0,0.0,0.0,4.0,2.0,0.0,18.0,8.0,7.0,1.0,0.0,3.0,0.0,3.0,5.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,10.0,3.0,3.0,0.0,0.0,0.0,14.0,5.0,21.0,6.0,1.0,3.0,brahms,2.3552623757376874,2.3552623757376874
258,03_brahms/CrossComp-0259_03_brahms_symphony_no.3_in_f_major_op.90un_poco_allegretto.mp3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,5.0,32.0,1.0,4.0,14.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,16.0,3.0,0.0,0.0,5.0,1.0,7.0,1.0,0.0,3.0,brahms,2.2654869097946086,2.2654869097946086
259,03_brahms/CrossComp-0260_03_brahms_symphony_no.3_in_f_major_op.90allegro_con_brio.mp3,6.0,0.0,4.0,3.0,13.0,3.0,9.0,5.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,2.0,13.0,6.0,9.0,0.0,6.0,2.0,1.0,3.0,0.0,6.0,1.0,13.0,1.0,3.0,4.0,0.0,0.0,1.0,20.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,9.0,3.0,10.0,1.0,1.0,0.0,0.0,4.0,2.0,6.0,9.0,5.0,1.0,5.0,3.0,0.0,13.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,0.0,2.0,4.0,1.0,13.0,3.0,2.0,1.0,1.0,4.0,2.0,40.0,10.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,10.0,6.0,5.0,3.0,brahms,2.005444040301589,2.005444040301589
260,03_brahms/CrossComp-0261_03_brahms_symphony_no.2_in_d_major_op.73allegro_con_spirito.mp3,4.0,0.0,1.0,0.0,17.0,3.0,15.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,10.0,8.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,7.0,15.0,3.0,5.0,2.0,0.0,1.0,6.0,0.0,9.0,4.0,11.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,2.0,4.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,6.0,1.0,3.0,brahms,0.9931659420839857,0.9931659420839857
